title,artist,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
The House Of House,"Dimitri Vegas & Like Mike, Vini Vici, Cherrymoon Trax",7cVaJvsIIcgzSdH204p2CX,techno,0.565,0.892,3,-5.221,0,0.0672,0.144,0.801,0.0385,0.0764,139.957,2
The Ultimate Seduction - Studio Mix,The Ultimate Seduction,3IXT1r6WAJudYs4ffGcxFI,techno,0.751,0.772,0,-11.712,1,0.042,0.0135,0.0207,0.161,0.644,132.702,4
Cirrus,Bonobo,2lJ4d8MCT6ZlDRHKJ1br14,techno,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,2
1998 - Paul van Dyk Remix,"Binary Finary, Paul van Dyk",72lRA680a5ZWu0l14phseH,techno,0.452,0.925,2,-7.481,1,0.0398,0.000241,0.85,0.12,0.436,136.997,11
The Sound Of E - Extended Energy Mix,Ultra Shock,1LAFrdffczkrwvzrj0gQm4,techno,0.684,0.954,5,-10.211,0,0.0719,0.0364,0.919,0.086,0.0978,142.059,2
Pray for Me,"Chris van Dutch, Felix Schorn, Astronold",6QFRQHUzdsntI7bDWCJ9DN,techno,0.645,0.886,6,-6.122,0,0.085,0.0171,0.195,0.209,0.308,140.003,15
Faxing Berlin - Original Mix,deadmau5,1MJ0WXFroNxA9q2qFmh2E7,techno,0.8,0.601,2,-8.719,0,0.0711,0.0148,0.859,0.118,0.598,127.997,2
Reflect - Original 1996 Short Mix,Three 'N One,3fpLSoiRIWfPcQ3GJegRHw,techno,0.787,0.751,4,-11.101,0,0.0472,0.0148,0.943,0.0557,0.283,134.997,2
We Love - Video Edit,Storm,51K33VzT3G7LiM4rSmkp59,techno,0.559,0.866,9,-6.146,0,0.0362,0.00135,0.25,0.208,0.327,136.996,15
Illusion,Mark Dekoda,2RlFL1FgHR8Kt6Mwkwsg0K,techno,0.665,0.851,7,-9.198,1,0.0604,0.112,0.91,0.0828,0.265,132.021,11
He's A Pirate - Tiësto Radio Edit,"Hans Zimmer, Klaus Badelt, Geoff Zanelli, Tiësto",5rktTUMUjsu8rL6q7BFoML,techno,0.511,0.875,11,-9.154,0,0.0513,0.000185,0.911,0.413,0.516,139.992,2
Just Come Back 2 Me 2005 - Reworked Single Version,Hypertrophy,05Tvh3QIu1QSyGRHya3akX,techno,0.678,0.913,3,-9.384,0,0.0284,0.00245,0.831,0.433,0.399,132.027,2
Ayla - DJ Taucher Radio Edit,"Ayla, Taucher",4acv9cybr3QdBcQ5WpyiI1,techno,0.709,0.861,9,-9.945,0,0.0442,0.116,0.766,0.107,0.684,144.036,2
Don't Stop - Original Mix,Xenia (UA),4pw5gSfin1mgzW8mciI1Rr,techno,0.583,0.941,0,-5.673,1,0.0478,0.00236,0.827,0.0642,0.45,139.992,11
Pray for Me,"Chris van Dutch, Felix Schorn, Astronold",6QFRQHUzdsntI7bDWCJ9DN,techno,0.645,0.886,6,-6.122,0,0.085,0.0171,0.195,0.209,0.308,140.003,15
Faxing Berlin - Original Mix,deadmau5,1MJ0WXFroNxA9q2qFmh2E7,techno,0.8,0.601,2,-8.719,0,0.0711,0.0148,0.859,0.118,0.598,127.997,2
Together - Radio Mix,"Taucher, Talla 2XLC",3kAAi6eD2qffXpl3pZEvky,techno,0.644,0.934,9,-8.514,0,0.0424,0.137,0.605,0.282,0.286,138.028,2
The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix,"Age Of Love, Charlotte de Witte, Enrico Sangiuliano",6X6Ow0iioCrYQSK1QDHQbC,techno,0.748,0.909,5,-8.322,0,0.0505,0.0576,0.89,0.0945,0.0617,130.0,2
Faded,ZHU,62oUgHSx7RPfgVWv1AYOpY,techno,0.862,0.476,9,-7.195,0,0.0489,0.00904,0.123,0.122,0.596,124.976,3
Nothing Compares To You (Beam & Yanou Radio Cut),Dune,4glgpZTkpPLB2wpRWg1Eix,techno,0.669,0.711,5,-11.57,1,0.0322,0.049,0.449,0.26,0.896,137.014,6
Nein Mann - Radio Edit,Laserkraft 3D,3BJSfgwHm79wGKYjLVQlR3,techno,0.921,0.633,6,-8.946,1,0.187,0.0212,0.021,0.339,0.72,127.965,6
The Silmarillia - Radio Edit,Carlos,4o6I8g0mOoJzhI64G9R4jG,techno,0.701,0.849,10,-8.589,0,0.0581,0.000104,0.876,0.0841,0.531,137.863,2
All We Are - Alle Farben Remix,"JONAH, Alle Farben",4EeKSUQI6IwtEC0qN9BGWY,techno,0.692,0.474,2,-9.276,0,0.0346,0.0178,0.579,0.061,0.103,118.02,2
On The Move,Barthezz,5yY7hdKeNlfHO2HOyksGyj,techno,0.632,0.991,10,-7.676,0,0.0449,0.0569,0.938,0.302,0.63,142.796,2
49 Percent - Angello & Ingrosso Remix,Röyksopp,4fBOlaH5Y6R385b80PUfzg,techno,0.6,0.836,8,-5.994,1,0.131,0.0013,0.00292,0.224,0.535,127.98,6
Child Of The Universe - UK-Radio Mix,Taucher,2gAAKtda9v3FqCXXQHSgHk,techno,0.58,0.623,0,-13.048,1,0.0344,0.061,0.568,0.364,0.201,138.842,11
Spring 1996 - Video Mix,Rmb,0woKJf9JmTwjS69OebfYyw,techno,0.47,0.725,4,-10.141,0,0.0471,0.00272,0.139,0.221,0.264,164.881,15
Journey To The Underworld,ANNA,0O4H5enNBIDR3k0ibZBKa2,techno,0.732,0.906,1,-10.032,1,0.0459,0.015,0.917,0.137,0.0301,128.006,11
Watchers of the Sky - Original Mix,"UMEK, Mha Iri",1ObSvlzYuc5PDhklq2iLoJ,techno,0.691,0.985,9,-4.384,0,0.0683,0.000685,0.695,0.217,0.0348,132.997,2
On The Move,Barthezz,5yY7hdKeNlfHO2HOyksGyj,techno,0.632,0.991,10,-7.676,0,0.0449,0.0569,0.938,0.302,0.63,142.796,2
Loneliness - Radio Cut,Tomcraft,1zEru7ZuZFzkjRoUDvsWQ6,techno,0.629,0.914,6,-7.344,0,0.0382,0.0343,0.531,0.095,0.724,131.961,2
One Day (Vandaag) - Radio Edit,Bakermat,0GSU6yLOJqO10ziQuBLWOE,techno,0.656,0.594,5,-6.043,1,0.0307,0.716,0.0802,0.376,0.57,127.992,12
Storm - Radio Mix,Storm,2uSbcz6G1b8pYsZTthQg1y,techno,0.786,0.798,2,-10.816,0,0.0635,0.314,0.924,0.0871,0.442,131.981,2
Harlequin - the Beauty and the Beast,"Sven Väth, Ralf Hildenbeutel",5DLVXhasuXQQakDu6lHGGN,techno,0.794,0.861,10,-10.487,0,0.0475,0.119,0.883,0.0874,0.357,127.872,2
Ready To Flow (Taucher Edit),Trance Allstars,4hU04AhhjCBenYaMV3g44Z,techno,0.637,0.887,8,-9.411,1,0.0341,0.00138,0.875,0.0563,0.487,141.021,11
Believe - Radio Version,Antiloop,5TVxBg155MmcoImdMHXZzC,techno,0.564,0.994,7,-5.734,0,0.0439,0.00974,0.927,0.0961,0.313,135.989,2
Prosac (Radio Edit),Tomcraft,77rflazOqtiq8CClvyNiQX,techno,0.656,0.908,1,-6.153,1,0.0738,0.0186,0.453,0.1,0.69,138.025,4
The Sound of Goodbye - Above & Beyond US Radio Edit,"Armin van Buuren, Perpetuous Dreamer, Above & Beyond",4CFDO0rOKDdewfL4RSUeA0,techno,0.606,0.972,11,-5.227,1,0.038,0.0424,0.544,0.0314,0.78,135.978,6
On The Move,Barthezz,5yY7hdKeNlfHO2HOyksGyj,techno,0.632,0.991,10,-7.676,0,0.0449,0.0569,0.938,0.302,0.63,142.796,2
Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,"Delerium, Sarah McLachlan, Tiësto",3oVnbdWg48ZrmsUAQQUKbU,techno,0.602,0.847,9,-5.998,0,0.0589,0.00903,0.0306,0.0622,0.0863,138.025,15
Take Off! - Radio Cut,Raver's Nature,5XoHWJ9wvO5xSxV5c0Fh2u,techno,0.596,0.914,8,-10.946,1,0.0425,0.000544,0.68,0.176,0.256,134.995,11
Push Me To The Limit - Radio Mix,Celvin Rotane,2osb5aLa9QqM0cxCLzE1r0,techno,0.782,0.851,5,-13.504,1,0.0602,0.129,0.0296,0.068,0.761,130.063,6
Proximus - Radio Edit,Mauro Picotto,4Evb0y5ZghAbBUKf4PuGc2,techno,0.648,0.883,9,-6.741,0,0.0587,0.075,0.226,0.103,0.119,138.019,15
What Else Is There? - Jacques Lu Cont Radio Mix,Röyksopp,3ebSjoRpwGHUl0KApFrsjz,techno,0.533,0.91,1,-5.233,0,0.0667,0.0315,2.18e-05,0.276,0.359,123.991,13
Love Don't Let Me Go,David Guetta,5lgS45xqkTk2HVm7Jph9ya,techno,0.593,0.836,10,-4.774,0,0.0463,7.37e-05,0.0,0.117,0.406,127.087,3
Somewhere Over The Rainbow - DJ Hooligan Remix,Marusha,3AEC9hwysrqVGvVvgCdo6B,techno,0.585,0.933,8,-5.097,1,0.0346,0.00303,0.0196,0.0653,0.441,162.966,0
Saltwater,"Chicane, Maire Brennan",1eohWwYv5zfXgLf5yKCJIS,techno,0.542,0.719,1,-8.744,1,0.0303,0.0529,0.84,0.0859,0.0735,130.944,11
The Riddle,Gigi D'Agostino,0ZqveF2rEFlz2oqF2xrriP,techno,0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,8
Open Your Eyes - The Child You Are - Radio Edit,Nalin & Kane,3pdfHuzOHS1G74zwydFqNG,techno,0.555,0.826,2,-12.212,1,0.0316,0.000783,0.507,0.0953,0.712,136.008,11
Saltwater,"Chicane, Maire Brennan",1eohWwYv5zfXgLf5yKCJIS,techno,0.542,0.719,1,-8.744,1,0.0303,0.0529,0.84,0.0859,0.0735,130.944,11
Rock the Bells - Dj Quicksilver Remix,Kadoc,5YKNFm58FzJb5RpANFzCFg,techno,0.832,0.914,0,-5.077,1,0.207,0.00471,0.139,0.191,0.122,136.98,14
Beatbox - Radio Beat,MOGUAI,72P5lVbAuvyPKBKaLsTwlA,techno,0.783,0.882,1,-6.929,1,0.0464,0.0136,0.828,0.0859,0.374,136.206,11
Houseshaker (Radio Mix),Shahin & Simon,4Ltjv18mptBgmKEOSpEiQr,techno,0.707,0.971,6,-12.573,1,0.0539,0.00178,0.861,0.309,0.429,138.994,11
Time's Running Out,"Juliet Fox, Thomas Hoffknecht",2oEmCUB7oJk18BIXphcK7J,techno,0.704,0.83,7,-7.505,1,0.0423,9.29e-05,0.876,0.16,0.039,129.995,11
Something,Lasgo,3e9L9HiHKcfYLAga28Vmcf,techno,0.643,0.981,7,-6.644,0,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,15
At the Club - Mario Lopez vs. Lightforce Radio Edit,Sm-trax,0HvBTd1r4stUUp5BHLy7sQ,techno,0.651,0.891,7,-4.402,1,0.0315,0.0139,0.524,0.349,0.626,139.998,11
Pump Up The Jam (Single Version),"D.O.N.S., Technotronic",3PxiafBSKLwqkDyc29n3U9,techno,0.813,0.829,0,-8.113,1,0.0442,0.00793,0.000189,0.105,0.595,134.023,4
Mayday Anthem - Short,Members Of Mayday,7MHuzCDDORpCTCTjbkJiep,techno,0.723,0.729,9,-13.867,1,0.0544,0.00137,0.266,0.105,0.556,136.961,6
Sway (Mucho Mambo) - Dj Mellow-D vs. Pulsedriver Remix,"Mellow Trax, Shaft, Slobodan Petrovic Jr.",6J16W3VVPsbH4V3NbkzvDz,techno,0.764,0.809,6,-7.853,0,0.0672,0.000678,0.789,0.0494,0.747,138.033,2
Water Verve - DJ Quicksilver Remix,"Mark Van Dale, Enrico, DJ Quicksilver",476RmxkrYYJXykugCWqaNV,techno,0.747,0.816,9,-9.371,1,0.0336,0.00281,0.862,0.067,0.793,133.716,11
Give It Up - Chocolate Puma Edit,"The Good Men, Chocolate Puma",2I9VrmQKm2mxoVpS0PSh50,techno,0.777,0.904,1,-7.506,1,0.113,0.0229,0.136,0.0266,0.0794,127.986,14
Something,Lasgo,3e9L9HiHKcfYLAga28Vmcf,techno,0.643,0.981,7,-6.644,0,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,15
Exosphere (Original Mix),Fatima Hajji,2HnZw41eV5iYJYSYMlKOMt,techno,0.413,0.999,1,-5.314,1,0.149,1.41e-05,0.701,0.445,0.051,136.992,14
Brainchild - Original,Nostrum,0kmy0Dyx4AMuh0VeB8ENcE,techno,0.793,0.91,11,-9.29,1,0.141,0.254,0.923,0.085,0.304,165.009,11
Asura,Charlotte de Witte,0kfCf8GLQDZFZZIhVtHZvk,techno,0.731,0.902,11,-10.807,1,0.0511,0.0122,0.899,0.111,0.409,136.014,11
Feed Your Head - Radio Edit,Paul Kalkbrenner,3BOQSVjlSd0epD8nV5VZ15,techno,0.787,0.594,5,-9.566,1,0.0361,9.83e-05,0.192,0.106,0.458,125.991,6
Music Is The Key (Love Parade 99) (Short),Dr. Motte & WestBam present,4LPMbdukfQchq4mdYdkYtv,techno,0.854,0.89,5,-12.715,0,0.057,0.126,0.538,0.0771,0.773,135.458,2
Ready Or Not - Shep Pettibone Remix,"Cat Miller, Shep Pettibone",7JeyfgSLUrwPbSO6fsd2rG,dance,0.873,0.55,3,-8.728,0,0.0828,0.0188,0.00517,0.573,0.579,124.504,5
The Paradise Megamix,Inner City,769dS2DwO8iuSEmGiRQwBb,dance,0.711,0.759,11,-11.513,0,0.0564,0.0787,0.16,0.216,0.726,123.161,3
Words - Original Version 1983,F.R. David,1HPJOoIVdUPuaebxzMrVaD,dance,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,3
Domino Dancing,Pet Shop Boys,4mVLzFbc3gaCoWCEENLouc,dance,0.645,0.923,9,-9.781,0,0.0441,0.0876,0.00359,0.0303,0.81,109.988,3
Catch Me (I'm Falling),Pretty Poison,341JWnPI4IaE1eMVxl8p0Z,dance,0.723,0.921,9,-5.244,1,0.0389,0.00361,0.0658,0.0847,0.861,118.61,6
Americanos - (The Perfect Taco Mix) 110 bpm,Holly Johnson,0EJlRnpgSDhxoDjY9TmJld,dance,0.681,0.778,6,-12.734,1,0.0398,0.0109,0.000204,0.212,0.968,110.977,6
Buffalo Gals,Malcolm McLaren,4gCo2r1gCEw70OAq9cF1uW,dance,0.881,0.636,4,-13.617,0,0.156,0.0257,0.000257,0.207,0.616,108.863,8
Girlfriend - 2008 Remix,"Robbie Rivera, Keylime",71kHGcF4NcAqKUopKqdtm7,dance,0.781,0.536,10,-5.228,1,0.0543,0.00193,0.667,0.0643,0.282,129.997,11
Underlying Feeling - Adam K & Soha Radio Edit,Sylvia Tosun,3RaCcyWwRIdczuefF10UCb,dance,0.698,0.852,6,-7.204,0,0.07,0.000681,0.156,0.0446,0.158,126.02,13
Running,Information Society,3sxsPnFxYM1dqyAK33gN2n,dance,0.76,0.593,5,-14.671,1,0.0782,0.00473,0.0629,0.0758,0.56,121.091,6
The Lover In Me,Sheena Easton,6pvIzUyq2yxvIEIK8i6hRs,dance,0.818,0.808,7,-8.536,0,0.0467,0.0274,0.0,0.0592,0.931,115.221,3
Sueno Latino - Paradise Version,Sueño Latino,0LsmbSRu39mBwEw4cTMpYW,dance,0.663,0.741,2,-14.142,1,0.0525,0.0314,0.769,0.8,0.523,117.985,5
I'm Every Woman - Remix,Chaka Khan,10fe3bgaIeRwXnuTljAfbY,dance,0.574,0.641,5,-11.798,0,0.0491,0.000263,0.224,0.154,0.874,115.041,8
Holiday,The Other Ones,6BOr4LUEiAeg0xUtsgZ6Ri,dance,0.485,0.812,11,-11.262,0,0.0331,0.0262,0.00447,0.12,0.821,83.583,3
Forever Young - Special Dance Version; 2019 Remaster,Alphaville,3bcJISBC5HKELsLWlhmJT7,dance,0.527,0.937,9,-7.604,0,0.0582,0.000428,0.137,0.0758,0.417,137.145,15
Swing,Deff Boyz,2VLcwj5eBz87t4pGunqEq3,dance,0.739,0.551,9,-17.416,0,0.0704,0.0261,0.362,0.088,0.485,111.678,3
Movin (Special Extended Club Remix),400 Blows,704KpgyfE2Qj2ginSf4FEg,dance,0.736,0.915,2,-7.495,1,0.0423,0.0464,0.77,0.0675,0.244,122.82,11
I Can’t Help Myself (feat. Sophia May) - Radio Edit,"Bellatrax, Sophia May",6I9eRIQ8ZCNM3VPAqYMgkx,dance,0.57,0.921,3,-5.686,0,0.0266,0.00796,0.442,0.689,0.607,129.007,5
Runaway (U & I),Galantis,6Awg3vdlBZnLnVWBcyG0vW,dance,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,14
Welcome To The Pleasuredome - Escape Act Video Mix,Frankie Goes To Hollywood,7uax3VSQHWtYXX19JQGDJT,dance,0.623,0.832,11,-7.386,0,0.0527,0.105,0.00812,0.0794,0.629,113.218,3
Helyom Halib,Cappella,152hupWRbQ4Z2MLi0YlF27,dance,0.732,0.865,2,-11.891,1,0.0459,0.1,0.121,0.0465,0.882,122.203,4
Doctorin' the House (feat. Yazz & The Plastic Population),"Coldcut, Yazz & The Plastic Population",3w9fto7To0gKvUzYWxthP8,dance,0.732,0.81,9,-7.882,0,0.0938,0.19,0.15,0.467,0.631,117.753,3
Love Sensation - A Tom Moulton Mix,Loleatta Holloway,14usFmu6ZuP3i5VBFMMSp5,dance,0.729,0.802,9,-8.196,0,0.046,0.0472,0.034,0.148,0.802,115.907,3
The Reflex - Dance Mix,Duran Duran,5CbvdXluVAq96ePQYg1xbi,dance,0.627,0.91,0,-5.951,1,0.104,0.115,9.99e-06,0.861,0.704,126.6,5
Take Me Away (Into The Night) - Vocal Radio Mix,4 Strings,0EcH1iItB5rVIZaaiQMbsG,dance,0.617,0.79,3,-6.983,0,0.0365,0.00212,0.0455,0.159,0.267,138.001,13
"World, Hold On","Bob Sinclar, Steve Edwards",6yeO8fapOJGqL8Hr0Da2l3,dance,0.727,0.889,8,-3.277,0,0.093,0.0809,3.42e-05,0.198,0.656,127.011,3
"Don't Make Me Wait (feat. Lauraine) - 7"" Mix","Bomb The Bass, Lauraine",0rJzCCm4NCXNmEFc57MQJo,dance,0.717,0.847,7,-9.77,1,0.0742,0.405,0.00555,0.824,0.882,119.852,5
Explode - Epic Extended Mix,Jordan & Baker,7jvE23VecS5su78qW81JEH,dance,0.683,0.954,3,-8.565,0,0.0498,0.000218,0.854,0.329,0.214,138.991,2
On The Beat - 87 Bronx Remix,The B. B. & Q. Band,0p6hJy7IZWiXER9EXSmyhL,dance,0.698,0.868,8,-8.395,0,0.0575,0.0788,0.000483,0.241,0.715,119.409,3
Waterfall - Nellee Hooper Remix,"Wendy & Lisa, Nellee Hooper",20JSl285VGgv2bN2Yiygmw,dance,0.619,0.735,1,-13.749,1,0.0455,0.0286,0.507,0.036,0.658,119.215,4
Peanut Butter - Larry Levan Mix / Bonus Track,"Gwen Guthrie, Larry Levan",0GVmRS7Zgg5fxrITQE1BYp,dance,0.81,0.635,7,-7.89,1,0.0513,0.0808,0.0626,0.101,0.691,111.856,6
Seven Wonders - Extended Version; 2017 Remaster,Fleetwood Mac,6Hy9jV0oRaHp7iq99AiPkf,dance,0.731,0.659,4,-7.875,1,0.0329,0.0552,0.00126,0.0506,0.824,117.101,4
Everything,"Tiësto, JES",2VDUicTMbyYiFm5HXSFzXK,dance,0.635,0.801,10,-6.536,0,0.0456,0.00103,0.54,0.0603,0.424,134.993,2
Whatcha Gonna Do With My Lovin' - Def Mix,"Inner City, Frankie Knuckles, David Morales",38RLVXTOPM3rzrRGQjM6Xj,dance,0.754,0.602,11,-12.539,0,0.039,0.00224,0.131,0.539,0.753,105.602,3
Good Life - Steve Silk Hurley Remix,"Inner City, Steve ""Silk"" Hurley",74zgNQ4fHxNFdFMp0gtx7L,dance,0.778,0.957,4,-13.292,0,0.0662,0.0268,0.0209,0.0831,0.712,125.169,8
Heaven Is a Place on Earth (Heavenly Version),Belinda Carlisle,3kjM8dGgonlFqo93mW0Yrl,dance,0.732,0.66,1,-9.308,0,0.0384,0.000127,0.0112,0.316,0.833,123.814,8
Strange Condition - Inpetto Radio Edit,Morgan Page,53gU1D9rFr0OkiJRxc4xYX,dance,0.29,0.815,4,-8.431,0,0.0595,0.0146,0.234,0.0638,0.43,170.565,15
Beat Dis,Bomb The Bass,6L8xB44ZvgAJjQEY9Zx6y6,dance,0.732,0.803,7,-9.491,1,0.0515,0.0406,0.75,0.069,0.471,113.836,11
Call Me A Spaceman - Radio Edit,"Hardwell, Mitch Crown",1UPyhGntpIx9jGJ5UVtKVS,dance,0.581,0.877,3,-3.595,0,0.0486,0.0172,0.0,0.248,0.35,127.952,13
Flight 643 - Radio Edit,Tiësto,7FojwQYmHwQkh4G1GlEIOO,dance,0.604,0.981,10,-5.439,0,0.199,0.00263,0.87,0.0999,0.0873,137.007,2
Titanium (feat. Sia),"David Guetta, Sia",2dOTkLZFbpNXrhc24CnTFd,dance,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,13
Say I'm Your No. 1 - REMIX Number 2,"Princess, The Funky Sisters",0z0gUl9fhnzUz02j4KWh2F,dance,0.749,0.835,2,-6.417,1,0.0365,0.0932,0.195,0.062,0.95,103.404,4
Musical Freedom,"Adeva, Paul Simpson, Carmen Marie",3cYc0719pWEVmvlL2U1Wdf,dance,0.727,0.608,9,-10.018,0,0.0373,0.0312,0.0,0.21,0.658,113.018,3
Holding Out for a Hero - Club Mix,Bonnie Tyler,2ov1yf7sWqBgLfP3lQCJxJ,dance,0.609,0.648,9,-10.756,0,0.0307,0.000566,0.000771,0.102,0.362,147.848,15
Black Betty - Ben Liebrand Remix,Ram Jam,5UUJmYEAI6OClBxMHsmgad,dance,0.777,0.856,7,-9.581,1,0.0708,0.000408,0.00289,0.212,0.82,119.873,6
Pavesi Sound Megamix - Radio Mix,Pavesi Sound,0j2CX61WeQ2UjsYwJ3pEAq,dance,0.601,0.957,10,-7.214,0,0.0384,0.0225,0.557,0.133,0.631,120.917,2
Forever Today,Tiësto,5Te93r4187AcYR9rdx9odC,dance,0.492,0.944,4,-9.258,0,0.049,7.92e-05,0.874,0.085,0.0559,136.997,2
Love Is Gone,"David Guetta, Chris Willis",2oWIk5cGvxMsJndbd5aW7g,dance,0.651,0.796,4,-5.303,0,0.0415,0.0108,0.000376,0.466,0.638,127.989,8
Vienna Calling - Tourist Version Edit,Falco,2cfFN9OkpeCphl3bq8buZr,dance,0.754,0.845,9,-10.238,0,0.0643,0.157,0.00225,0.279,0.643,132.131,3
Dance Out of My Head - The Ben Liebrand Mix,Pia Zadora,7kIcOEw1gpVB2GouSHgC5R,dance,0.659,0.875,11,-8.172,0,0.0428,0.00317,0.268,0.082,0.506,116.116,3
Street Tuff,"Double Trouble, Rebel MC",0xuPdurmO3oHjUSz0iUeei,dance,0.717,0.939,7,-6.498,1,0.0375,0.000463,0.000106,0.15,0.712,118.394,6
Gimme Your Love (with James Brown) - Single Version,"Aretha Franklin, James Brown",23oY3BYQgWocdO0QEbsfMF,dance,0.806,0.84,9,-11.073,0,0.0668,0.00831,1.11e-06,0.0335,0.893,128.73,3
You Came - Shep Pettibone US Radio Edit,"Kim Wilde, Shep Pettibone",5pLeejxWzH9jRjUhjJyRiX,dance,0.653,0.883,4,-5.411,1,0.0317,0.00132,0.0248,0.0494,0.773,120.12,4
Don't Stop,ATB,0ygoI3HcoGScxt879A23Uk,dance,0.711,0.937,10,-5.314,1,0.0351,0.146,0.763,0.324,0.57,134.21,11
Café Del Mar - Three 'n One Remix,"Energy 52, Three 'N One",0Z3rdQVi4RdqOI1KMyh5M8,dance,0.693,0.977,5,-6.461,0,0.0637,0.00393,0.884,0.0587,0.174,132.995,2
"World, Hold On","Bob Sinclar, Steve Edwards",6yeO8fapOJGqL8Hr0Da2l3,dance,0.727,0.889,8,-3.277,0,0.093,0.0809,3.42e-05,0.198,0.656,127.011,3
Black Betty - Ben Liebrand Remix,Ram Jam,5UUJmYEAI6OClBxMHsmgad,dance,0.777,0.856,7,-9.581,1,0.0708,0.000408,0.00289,0.212,0.82,119.873,6
Real Love - 12'' Extended Version,"Jody Watley, Louil Silas Jr.",0AZMAzZbQlPsOSGVzVbYv0,dance,0.733,0.712,7,-8.657,1,0.105,0.00347,0.0351,0.324,0.554,109.045,6
Think,Information Society,1hhLeT9vRrL1HgtLlD9lR8,dance,0.622,0.72,0,-13.475,1,0.0464,3.46e-05,0.00308,0.323,0.904,120.942,4
The World Is Mine,"Joachim Garraud, JD Davis, David Guetta",1tmYcGyQJHestYnGel5y7c,dance,0.683,0.93,11,-4.036,0,0.0846,0.000125,0.0123,0.0481,0.46,127.866,3
Material Girl,Madonna,22sLuJYcvZOSoLLRYev1s5,dance,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,4
People from Ibiza,Sandy Marton,73sszgyVGi0Zds1OKR7Cuq,dance,0.72,0.699,7,-9.382,1,0.0687,0.0197,0.37,0.0568,0.446,119.517,6
Love's Gonna Get You,Jocelyn Brown,1MtCxt2N2aQCmhEBczUOzQ,dance,0.734,0.686,7,-15.19,1,0.0451,0.00661,0.0125,0.0615,0.646,107.799,6
I'll House You,Jungle Brothers,67yiLipIhi6dBMdrt5KfPv,dance,0.81,0.847,4,-6.764,1,0.234,0.00405,1.56e-06,0.142,0.861,123.317,9
One Life - Shep Pettibone Velvet Spike Mix,"Laid Back, Shep Pettibone",5DTeJrWRCyq23EylDPqIzs,dance,0.788,0.791,2,-7.841,1,0.0462,0.00083,0.369,0.0556,0.807,142.02,4
Faded,Cascada,6vVBwOqsm2qOhL8ewESBBu,dance,0.755,0.993,8,-6.435,1,0.184,0.0108,0.000311,0.178,0.488,133.947,6
Love Me On The Rocks,Blue System,3fEeUmaKvnKax9ME5AAGc7,dance,0.84,0.774,5,-7.475,0,0.0459,0.0153,0.00632,0.124,0.926,120.866,8
Together - Radio Edit,"Axwell, Sebastian Ingrosso",4PQCrz4sk00dIEmkwmmJCr,dance,0.64,0.939,4,-6.844,1,0.0463,0.000985,0.483,0.0867,0.311,126.036,11
Make Your Move - Radio Edit,Dave Armstrong,2Ug4PnkxcwkcL3fhM0B9Xe,dance,0.49,0.955,5,-3.23,0,0.371,0.00111,0.063,0.0375,0.368,127.963,7
When Love Takes Over (feat. Kelly Rowland),David Guetta,1hRFVIy9As8OVRk8B7CrD5,dance,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,6
I Can’t Help Myself (feat. Sophia May) - Radio Edit,"Bellatrax, Sophia May",6I9eRIQ8ZCNM3VPAqYMgkx,dance,0.57,0.921,3,-5.686,0,0.0266,0.00796,0.442,0.689,0.607,129.007,5
Heaven Is a Place on Earth (Heavenly Version),Belinda Carlisle,3kjM8dGgonlFqo93mW0Yrl,dance,0.732,0.66,1,-9.308,0,0.0384,0.000127,0.0112,0.316,0.833,123.814,8
The Nighttrain - Original,Kadoc,4bH7Pn2BpR77p9O3jpdOtf,dance,0.797,0.812,3,-12.329,0,0.0596,0.00361,0.749,0.0887,0.576,140.028,2
Better Off Alone,Alice Deejay,0pMUR7Uvp6vxlbG0qBFvgM,dance,0.671,0.88,8,-6.149,0,0.0552,0.00181,0.691,0.285,0.782,136.953,2
"Trenchcoat Man - 12"" Version",Fabrique,4FZd3T5pEHO6a058QMmHM2,dance,0.609,0.907,0,-5.933,0,0.0429,0.0507,0.00918,0.0979,0.916,116.21,8
The Real Thing - Frankie Knuckles Dub Mix,ABC,4WxdemqBmWVqmtVqiMvZIw,dance,0.78,0.649,7,-13.777,1,0.0461,0.000715,0.415,0.0944,0.723,118.691,6
Hot Thing - Extended Remix,Prince,25hwJc9Y9H7W5LCvYOjCQ7,dance,0.814,0.767,6,-5.443,0,0.0659,0.0175,0.0719,0.285,0.5,109.039,8
